timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1458285581964390,-3,4,8,34,4,0,-1,-2
1458285581976455,-2,-2,-22,-8,-4,-4,-2,-4
1458285581976455,1,1,-2,-18,-5,-1,0,1
1458285581985399,-1,2,6,6,-2,-2,-2,-2
1458285581985399,-1,-2,-9,-19,-9,-3,-1,0
1458285582000412,0,0,12,17,2,-2,0,-2
1458285582000412,1,0,-3,-2,-2,-1,-1,1
1458285582001910,0,2,0,2,2,-1,0,-1
1458285582001910,0,-4,-2,-6,1,-2,0,1
1458285582022881,0,-1,-7,0,0,2,-1,0
1458285582022881,0,2,1,-10,-3,-2,-2,-1
1458285582024398,-2,-5,-3,5,3,2,-2,-1
1458285582024398,0,2,-6,-8,-1,1,0,1
1458285582036460,1,9,16,-10,-11,-6,-2,1
1458285582036460,-7,-19,-16,-11,0,-2,-3,-3
1458285582045733,-3,-3,-19,11,7,1,1,0
1458285582045733,2,11,-1,-6,1,2,2,1
1458285582060394,-5,-16,5,19,16,0,-2,-3
1458285582060394,0,0,-8,-7,-4,-1,-1,-1
1458285582062424,3,7,17,-8,1,1,1,1
1458285582062424,-2,-8,-31,23,-5,-2,-1,-3
1458285582083025,-3,0,-1,-1,-11,-4,-2,-1
1458285582083025,1,-4,9,-8,1,1,1,1
1458285582084476,-2,-6,-21,-16,-6,-3,-3,-2
1458285582084476,-1,5,13,-8,-3,0,-2,-1
1458285582096516,1,4,3,-1,0,0,0,0
1458285582096516,-3,-2,-1,22,2,0,-2,-1
1458285582105522,-1,2,9,-8,0,1,-1,-1
1458285582105522,-1,-5,-9,-6,-4,-1,0,-2
1458285582120089,-1,0,-5,-4,-2,2,0,-2
1458285582120089,1,-1,6,-1,-6,-4,-1,1
1458285582122000,-3,-6,-1,-1,-1,-4,-3,-2
1458285582122000,-2,-1,-12,-3,6,0,-1,-2
1458285582142535,-4,-4,-2,6,-1,1,1,2
1458285582142535,2,11,3,-25,-7,-1,0,-1
1458285582144536,1,-3,13,4,6,2,1,0
1458285582144536,0,7,12,-19,-8,-2,-1,0
1458285582156609,3,-6,-10,20,6,1,-2,1
1458285582156609,-4,-12,12,11,-6,-2,-3,-1
1458285582165386,-3,-1,-25,-7,-2,-5,-1,-2
1458285582165386,-2,-5,-4,-4,2,-1,-1,-1
1458285582188607,1,-6,-23,1,-5,-1,-2,0
1458285582188607,-2,16,-3,-23,1,1,-2,-1
1458285582190106,2,3,0,-4,-3,0,-1,0
1458285582190106,-2,-2,14,-3,-4,-2,-1,-1
1458285582203121,-1,5,13,7,-6,-3,-2,-2
1458285582203121,0,-4,-14,13,1,1,-1,-1
1458285582204621,0,1,7,1,11,3,-1,0
1458285582204621,-1,-1,-1,4,-7,0,0,0
1458285582216630,-1,0,20,0,9,-1,-1,-1
1458285582216630,-2,-6,-31,-7,-10,-4,0,0
1458285582225648,-2,-3,-4,-5,-10,-2,0,1
1458285582225648,0,7,25,12,8,1,-1,0
1458285582240159,-1,-1,-31,-12,-6,-2,1,-1
1458285582240159,1,10,11,18,9,0,1,0
1458285582242166,-1,-8,9,0,-8,-4,-4,0
1458285582242166,0,-8,3,-1,-4,-1,-2,-2
1458285582262689,2,16,-1,-5,1,0,0,-1
1458285582262689,-6,-31,-15,5,3,-4,-2,-3
1458285582264696,0,-1,-7,-1,-2,-2,-2,0
1458285582264696,0,0,-13,-17,-4,-1,0,-1
1458285582276704,-1,-4,2,-20,-6,1,0,-2
1458285582276704,1,2,11,20,12,2,-1,-1
1458285582285211,-1,-3,-30,-9,3,-2,-1,-2
1458285582285211,-1,-5,0,5,0,-1,0,-1
1458285582301227,-3,-9,-9,0,-3,-1,-1,-1
1458285582301227,1,6,14,1,-3,-2,0,-1
1458285582302728,1,6,17,15,4,-3,1,-2
1458285582302728,-1,6,6,-3,4,0,0,-1
1458285582323030,-4,-5,-5,-21,-6,-2,-2,-2
1458285582323030,-1,5,-2,-4,-7,0,-2,-1
1458285582324546,-1,0,8,-2,8,4,3,2
1458285582324546,0,-6,-16,1,-1,-2,-4,-2
1458285582345416,1,7,31,-4,-2,-3,-4,1
1458285582345416,-4,-14,-20,6,-3,-3,-3,-2
1458285582346914,-3,-7,2,-3,-4,1,-1,-2
1458285582346914,-2,6,0,19,7,-1,-2,0
1458285582358931,0,3,7,-8,-2,1,1,0
1458285582358931,1,6,5,3,-6,-2,0,-1
1458285582367940,-3,0,-11,-4,-10,-4,-1,-1
1458285582367940,0,-5,10,7,0,1,1,1
