383,10,15,3,-6,-18,-18,-34,-8
384,17,10,40,13,8,14,35,23
385,12,0,49,1,-12,2,-9,-5
386,-18,-5,-19,-28,-9,-13,-9,-6
387,9,101,4,-4,-3,-4,-11,4
388,6,127,-20,7,12,19,82,37
389,-86,-14,-4,-3,-12,-52,-102,-42
390,-8,-30,0,3,0,-7,-41,-13
391,17,-82,-16,-17,1,19,30,2
392,17,-18,20,46,15,4,1,6
393,1,-28,6,-15,-7,-2,-7,-4
394,-1,-50,39,-6,-1,1,14,1
395,8,26,5,-3,5,-2,2,6
396,16,37,2,-1,-7,-10,7,5
397,-24,9,-28,-13,-7,-3,-9,-6
398,2,-6,-6,-7,-2,1,4,5
399,6,-5,-9,-9,-6,0,-1,-1
400,2,25,19,2,0,-4,-7,5
401,-3,3,4,0,-4,-14,0,-7
402,-1,-4,-8,5,4,14,12,3
403,-7,-14,-20,-3,0,-5,0,-5
404,2,-2,-10,6,3,-10,1,1
405,0,12,9,1,1,-4,-3,-2
406,-3,0,3,-2,0,6,-1,-4
407,-3,-3,3,-12,-3,0,2,-2
408,1,0,2,-1,1,-4,-2,0
409,1,7,6,-3,1,0,-3,-2
410,-1,-7,-14,2,2,13,-1,-1
411,-4,-4,2,2,0,0,-1,-2
412,1,-2,-7,3,-2,-1,-1,-2
413,-1,-5,2,-5,-2,2,-2,-3
414,-1,2,-17,-8,-4,-1,0,-1
415,-4,6,9,-11,-6,-5,-3,-2
416,-2,-5,6,-3,-1,-3,0,0
417,1,3,2,-1,1,-1,-1,-1
418,0,-1,-3,-1,-2,5,-2,-1
419,1,-1,3,0,-3,-8,4,1
420,0,0,-5,3,1,-1,1,0
421,-1,6,10,3,5,2,-1,1
422,-1,17,18,-4,-1,0,-3,-4
423,1,-3,-8,0,-4,-2,-2,-2
424,0,-5,4,-2,-3,-2,-1,-1
425,-8,-14,-12,-4,-1,-1,-1,-3
